Timestamp,Employer,Location,Job Title,Years at Employer,Years of Experience,Annual Base Pay,Signing Bonus,Annual Bonus,Annual Stock Value/Bonus,Gender,Additional Comments
3/21/2016 16:42:55,IBM Canada,Toronto,Band 7 Software Engineer,1.5,1.5,90000 CAD,10000,1500,0,Male,
3/21/2016 16:43:21,,London,Golang/Python software engineer,1,3,55000,,2000,,Male,
3/21/2016 16:43:31,Google,New York,Web Developer,7,3,"103,000",0,"15,000",2000,Male,
3/21/2016 16:44:11,General Dynamics Mission Systems,"Pittsburgh, PA",Software Engineer,7,20,140000,0,0,0,Male,
3/21/2016 16:44:11,Amazon,"Seattle, Washington",Software Developer Engineer II,2,15,"130,000","40,000",0,"15,000",Male,
3/21/2016 16:44:16,,San Francisco,Senior developer,4,8,120000,0,15000,0,Male,
3/21/2016 16:44:42,Contractor,"London, UK",Software Developer,1,3,£130000,,,,Male,"As a contractor my pay varies, but I'm typically paid £500-600 a day"
3/21/2016 16:44:42,Mid sized silicon valley startup,"Sunnyvale, CA",Software Engineer,1,4,"140,000","10,000","28,000",,Male,
3/21/2016 16:45:29,,Wisconsin,Analytics developer,0,0,75000,0,2000,,Male,
3/21/2016 16:45:51,,Southern California,Software Engineer II,4,5,98000,,8000,,Male,
3/21/2016 16:46:19,MathWorks,"Boston, MA",Software Engineer,3,3,"90,000","5,000","10,000",0,Female,
3/21/2016 16:46:25,Cisco,Cambridge Ma,Software Engineer II,1,0,85000,0,0,20000,Male,
3/21/2016 16:46:27,PayPal,San Jose,Member of Technical Staff,2,10,"146,000",15000,"14,600","45,000",Male,
3/21/2016 16:46:38,George Soros,,Shill,4,10,160343,,,,,GETTING BTFO
3/21/2016 16:46:41,,"Nashville, TN",Systems Engineer,2,12,85000,,,,Male,
3/21/2016 16:47:09,A Security Company,"Atlanta, Ga",DevOps Engineer,3,10,78000,0,0,0,Male,
3/21/2016 16:47:25,Facebook,Menlo Park,Engineering Manager,4,4,230000,25000,50000,750000,Male,
3/21/2016 16:47:30,A Video Game Company,Poland,Front-End Web Developer,2,2,17000,,,,Male,
3/21/2016 16:47:30,,Spain,Lead Developer,1,6,40000,0,0,0,Male,
3/21/2016 16:48:20,University of California,Davis,Graduate Student Researcher,,,28359,0,0,0,Male,
3/21/2016 16:48:51,A Research Institute,"Frankfurt am Main, Germany",Postdoc,4,8,50000,0,0,0,Male,
3/21/2016 16:49:25,iHeartRadio,"New York, NY",Software Engineer,1,1.5,100000,0,17000,0,Male,No annual raise process
3/21/2016 16:50:14,The climate corporation,San Francisco,Software engineer 2,2,2,120000,5000,0,20000,Male,
3/21/2016 16:50:17,,"Toronto, Ontario",Product Manager,8,3,85000,,10000,,Male,
3/21/2016 16:50:23,,Remote,Sr MySQL DBA ,,8,114000,,,,Female,
3/21/2016 16:50:28,,"Los Angeles, CA",Software Engineer,3,10,135000,0,0,0,Male,ABP based on pre-tax hourly rate. I am a contractor.
3/21/2016 16:51:17,Jamdeo Canada,"Oakville, ON., Canada",Android Application Developer,2,4,88000,0,8800,0,Male,
3/21/2016 16:51:39,Harvard University,,Safespace Engineer and Admissions,3,4,153020,,,,CIS-Female,Lots of job satisfaction by denying qualified white and asian males spots at the university. 
3/21/2016 16:52:11,Dev shop using MS stack,"Limerick, Ireland ",Scrum Master ,1.5,5,"67,500€",0,300€,0,Male,
3/21/2016 16:52:31,motum b2b,Toronto,Web Developer,3,5,52000,0,4000,0,Male,
3/21/2016 16:52:53,Google,Chicago,Senior software engineer,4,4,140000,0,30000,70000,Male,
3/21/2016 16:52:58,,Seattle,Senior Software Engineer,,4,100000,,,,Male,
3/21/2016 16:53:23,AI Startup,Toronto,R&D Engineer,1,3,110000,,,68000,Male,
3/21/2016 16:54:08,,"Brisbane, Australia",Innovation Lead,6,7,95000,0,14250,,Male,
3/21/2016 16:54:29,B2B SaaS Co.,"Salt Lake City, UT",Software Developer,3,4,78000,0,0,,Male,
3/21/2016 16:54:31,,,software engineer,5,5,374000,,,20000000,Male,
3/21/2016 16:54:41,,,Devops Engineer,1,9,£55000,,,,Male,
3/21/2016 16:54:47,Anon,"Los Angeles, CA",Associate Applications Engineer,0,1,110000,N/A,N/A,N/A,Female,
3/21/2016 16:55:06,,,JavaScript Engineer,3,7,92000,0,0,0,Male,
3/21/2016 16:55:58,,"Boston, MA",Lead Network Engineer Ops Eng,3.5,6,84000,0,,60000,Male,
3/21/2016 16:56:13,XYZ,"Redmond, wa",CEO,,15,"240,000",0,0,0,Male,
3/21/2016 16:56:31,Jp Morgan ,New York ,Application developer,,,"$110,000",10000,20000,6000,Male,
3/21/2016 16:56:42,,Beijing,Developer,10,10,302095,,,,,
3/21/2016 16:57:02,,,Dev,,,60000,,,,Male,
3/21/2016 16:57:28,Epic Systems,"Verona, WI",Software Developer,1,0,100000,,,,Male,
3/21/2016 16:58:24,,"New York, New York",CTO,,16,250000,25000,,,Male,
3/21/2016 16:58:34,AppDynamics,San Francisco,Senior software engineer,1,10,175000,0,20000,100000,Male,
3/21/2016 16:58:35,,"Louisville, KY",Software Engineering Manager,5,15,92000,,8500,,Male,
3/21/2016 16:58:47,,"Toronto, Canada",Senior Software Developer,10,10,105000,0,10000,10000,Male,CAD
3/21/2016 16:59:22,,St. Louis,Senior Software Engineer,3,5,80000,0,0,0,,Small profit-sharing
3/21/2016 17:00:14,NYC Startup,NYC,Full Stack + Android Dev,2,4,100000,,,,Male,
3/21/2016 17:00:17,n/a,Pittsburgh,Robotics Engineer,3,3,93000,0,6000,n/a,Male,
3/21/2016 17:00:48,,"San Diego, CA",Software Engineer,1,2,"68,000","7,000",0,0,Male,
3/21/2016 17:01:03,Self-employeed,New York,Principal Consultant,8,15,290000,0,0,0,Male,
3/21/2016 17:01:15,MLB Advanced Media,New York,Front End Developer,0,3,105000,0,5%,,Male,
3/21/2016 17:01:26,AppDynamics,San Francisco,Software Engineer 1,1,1,110000,40000,,,Male,
3/21/2016 17:01:54,Startup in LA serving Fortune 500,"Los Angeles, CA",UX Designer / Front-end Developer,1,5,90000,0,0,0,Male,
3/21/2016 17:02:01,Video Game Studio,Seattle,Senior Software Engineer,6,9,120000,0,0,0,Male,
3/21/2016 17:02:14,Akamai,"Cambridge, MA",Software Engineer,2,2,115000,30000,11500,25000,Male,Signing bonus and annual stock are both RSUs
3/21/2016 17:02:37,,"Philadelphia, PA",Software Engineer,4,6,95000,0,0,0,Male,
3/21/2016 17:02:39,SPAWAR,Sam Diego,Computer Scientist,8,14,92000,5000,0,0,Male,AKA Space and Naval Warfare Systems Center/SSC Pacific/Navy
3/21/2016 17:03:40,Amazon.com,"Irvine, CA",Software Engineer,4,8,160000,10000,,40000,Male,
3/21/2016 17:04:30,,Paris,Soft eng,0.4,10,60000,,,,Male,
3/21/2016 17:05:29,,"Palo Alto, CA",Engineering Manager,4,12,"175,000","25,000","35,000","125,000",Male,
3/21/2016 17:05:59,Startup,New York,Software Engineer,2,3,110000,0,0,,Male,
3/21/2016 17:06:23,Apple,Cupertino CA,Firmware Engineer,,,105000,25000,30000,50000,Male,Bonus based on overtime
3/21/2016 17:06:37,,"Orem, UT",Dev Ops Engineer,5,8,66000,0,0,0,Male,
3/21/2016 17:06:37,TripAdvisor,"Needham, Massachusetts",Software Engineer,0,0,105000,10000,,~17000,Male,
3/21/2016 17:06:39,🌝,🌝,🌝,11,9,"4🌝🌝,🌝🌝🌝 USD","2🌝,🌝🌝🌝 USD",🌝,🌝,Female,🌝
3/21/2016 17:08:04,EMC,Seattle,Senior Software Development Engineer,4,5,100000,10000,10000,5000,Male,
3/21/2016 17:08:30,Amazon,Seattle,SDE 1,0,0,"95,000","27,000",20000 2nd year,"25,000 3rd and 4th year",Male,
3/21/2016 17:08:37,Twitter,San Francisco,SRE 1,0,3,125000,10000,,12500,Male,
3/21/2016 17:08:52,,Boston,VP of Engineering,1,8,150000,0,10%,,Male,Heavily compensated in equity at get-go - salary has gone up 2x since joining 1 year ago but still below previous salary
3/21/2016 17:09:40,Health Benefits Startup,"Boston, MA",Software Engineer,,,85000,,,,Male,
3/21/2016 17:10:02,Microsoft,Redmond,Software Engineer,2,3,119320,25000,,2400,Male,"+$19,642/yr in benefits, according to HR's estimate"
3/21/2016 17:10:27,groupon,,developer,1,5,"125,000",,,,Female,
3/21/2016 17:11:13,,,.NET Full Stack Developer,,,60000,,,,Male,
3/21/2016 17:11:27,Miller instruments ,Burnaby BC ,Calibration technician ,,,36000,,,,Male,
3/21/2016 17:12:34,Google,Mountain View,Software Engineer,0,1,110000,15000,0,45000,Male,Just graduating 
3/21/2016 17:13:12,Twitter,San Francisco,Sr Software Engineer,3,9,175000,0,0,300000,Male,
3/21/2016 17:13:33,,"Melbourne, AU",Firmware Engineer,1.5,,57200,5000,0,0,Male,
3/21/2016 17:13:56,Six to Start,Londnon,Software Engineer,1,5,42000,0,0,0,Male,
3/21/2016 17:14:24,Apple,Cupertino,Architect,1,15,188000,35000,28000,42000,Male,
3/21/2016 17:14:29,,London,Junior software engineer,0.6,2,35000,,,,Male,
3/21/2016 17:15:10,200 emp software company,San Fransisco,Software engineer,5,9,175000,,15000,50000 (non liquid),Male,
3/21/2016 17:15:31,,"Louisville, KY, USA",Developer,1,5,"$80,600",,"$6,000",,Male,
3/21/2016 17:16:31,,"San Francisco, CA",Principal Software Engineer,4,12,175000,0,0,,Male,
3/21/2016 17:16:39,IBM,"Columbus, OH ",Advisory Software Engineer ,11,32,111000,0,1200,0,Male,
3/21/2016 17:17:59,,TX,Senior Developer,0,10,110000,,"Varies on performance, up to 15% of annual for exceeding",,Male,4% 401k match
3/21/2016 17:18:06,Elastic,Puerto Rico,Software engineer,1,6,100000,5000,,9,Male,
3/21/2016 17:19:08,GitHub,,Software Developer,1,6,150000,,,,Male,
3/21/2016 17:19:47,Yahoo Inc.,"Sunnyvale, California",Software Systems Development Engineer,2,4,126000,12000,8000,12000,Male,
3/21/2016 17:19:56,FireEye,Remote,DevOps Engineer,1.7,10,108000,0,"10,000",4000,Male,
3/21/2016 17:20:16,,Chicago,Full Stack Developer,3,3,"70,000",0,"3,500",0,Male,
3/21/2016 17:20:19,,"Madison, WI",Javascript Developer,1,3,85000,,,,Male,
3/21/2016 17:21:05,,,Data Engineer,2,4,80000,10000,5%,5%,Male,
3/21/2016 17:21:25,,"Frankfurt, Germany",Frontend Developer,1,5,74000,0,0,-,Male,
3/21/2016 17:22:17,e-Commerce provider,"Adelaide, AU",Development Lead,8,14,98000,0,6000,0,Male,
3/21/2016 17:23:22,Ibm,"Dallas, tx",Ruby on rails developer,1,10,130000,0,5%,,Male,
3/21/2016 17:23:36,,,Mechanical Engineer,4,4,84000,,,2000,Male,
3/21/2016 17:24:30,Amazon.com,Seattle,Software Development Engineer II,3,3,100000,50000,0,40000,Male,
3/21/2016 17:25:10,,"Palo Alto, CA",Director of Engineering,3,15,165000,0,0,,Male,
3/21/2016 17:25:18,Google,Bay area,Site Reliability Engineer,1,1,110000,15000,22000,46000,Male,L3
3/21/2016 17:25:31,Okta,"San Francisco, CA",*Operational Role*,3,10,"125,000",0,0,5k shares,Male,Pay significantly below researched market rate
3/21/2016 17:26:12,Google,NYC,Software Engineer (SWE III),1,8,150000,40000,22500,130000,Male,
3/21/2016 17:28:30,Hudl,Nebraska,Software Engineer,2,3,90000,0,4500,,Male,
3/21/2016 17:29:03,Dun & Bradstreet,"Austin, Texas",Customer Support Technician,5,5,47000,,,,Male,
3/21/2016 17:29:07,,"Boston, MA",Senior Software Engineer,2,10,150000,0,7500,2500,Male,
3/21/2016 17:30:08,MIT BCS,"Cambridge, MA",Graduate Student,5,14,30000,0,0,0,Male,
3/21/2016 17:30:22,Moneylion,Kuala Lumpur,Software engineer,1,10,32524,0,0,0,Male,
3/21/2016 17:30:33,Small Startup,Atlanta,Data Scientist,1,1,90000,0,0,,Male,
3/21/2016 17:30:40,Stripe,San Francisco,Software Engineer,2,2,160000,,,500000,Male,
3/21/2016 17:31:40,,"Portland, OR",Senior Web Engineer,2,7,100000,0,0,0,Male,
3/21/2016 17:31:58,Leonteq Securities AG,Zürich,Software Engineer,1,8,CHF 130000,,ca. 15000,,Male,
3/21/2016 17:32:07,Higher Learning Technology,Iowa,Software Engineer,2,15,130000,0,0,0,Male,
3/21/2016 17:32:17,,,Developer,,,55000,,,,,
3/21/2016 17:32:56,Google,"Mountain View, CA",SWE,2,2,160000,0,24000,40000,Male,
3/21/2016 17:33:39,Twitter,Seattle,Software Engineer,1.5,8,"$210,000",$0,$0,"$400,000",Male,
3/21/2016 17:34:14,,"San Diego, CA",Sales Engineer,1,12,180000,34000,0,0,Male,
3/21/2016 17:34:19,Startup Medical Devices,Bay Area,Senior Software Engineer,1,18,165000,0,0,0,Male,
3/21/2016 17:34:31,Jaguar Land Rover,"Portland, OR",Software Engineer,2,8,"95,000",,"13,000",,Male,
3/21/2016 17:34:34,,San Francisco,Architect,4,10,125000,,20000,,Male,
3/21/2016 17:34:45,,Mountain View,Software Developer,2,2,120510,,<= 15%,,Female,
3/21/2016 17:35:33,Lyft,San Francisco,Tech lead,1,6,170000,0,0,100000,Male,
3/21/2016 17:35:47,WebCME,Milwaukee,Web Developer,3,10,30000,0,0,0,Male,
3/21/2016 17:36:02,Micrsoft,Redmond,Principle Software Engineer ,2,10,175000,100000,30000,75000,Male,
3/21/2016 17:36:04,Insurance Company,IL,Software Developer,0.5,3,62000,,6000,,Male,
3/21/2016 17:36:07,,"Vancouver, BC",Automation Engineer,1,2,65000,0,2000,0,Male,
3/21/2016 17:37:07,,Paris,Frontend Developer,2,3,"53,000€",0,0,0,Male,
3/21/2016 17:37:36,,"Calgary, Canada",Senior Software Developer,13,13,90000,0,0,0,Male,
3/21/2016 17:37:45,Government,DC,EE,1,2,102000,0,0,0,Male,
3/21/2016 17:38:19,Bob,Orange County,Manager,10,12,120000,0,0,0,Male,
3/21/2016 17:39:05,b2b startup,nyc,software engineer,3,15,200000,0,50000,30000,Male,
3/21/2016 17:39:17,IBM,Guadalajara,Application owner,1,5,40k,,,,Male,
3/21/2016 17:39:27,,,Analyst,,,55000,,,,,
3/21/2016 17:39:42,Facebook,"NEW YORK,  NY",Executive Assistant ,5,10,40 hr,No,"10,000","20,000",Female,
3/21/2016 17:39:50,,Atlabta,Principal Consultant,1,10,108000,0,1000,0,Male,
3/21/2016 17:40:58,,,Systems Engineer,,,170000,0,12000,0,,
3/21/2016 17:41:37,,Australia,Senior Software Engineer,9,18,"104,000",,,,Male,
3/21/2016 17:41:57,Vanderbilt University Medical Center,Nashville,Systems Software Specialist,4,4,57000,0,0,0,Male,
3/21/2016 17:42:23,,,Software Developer ,10,11,121000,,,,Male,
3/21/2016 17:44:02,Microsoft,Redmond,Sr. Architect,3,30,180000,,,,Male,
3/21/2016 17:44:03,too small to say,Australia,software engineer,0,6,130000 AUD,,depending on performance,,Male,
3/21/2016 17:44:18,,St. Louis,Software Engineer II,1,3,70000,0,10%,,Male,
3/21/2016 17:44:23,Expedia,Vancouver,Software Developer,2,2,70000,,,,Male,
3/21/2016 17:45:31,Freelance,New York City,Designer/Developer,10,10,"100,000",0,50000,0,Male,
3/21/2016 17:45:31,AOL,Baltimore,Software Engineer,1,2,"73,500",,"7,350",,Male,
3/21/2016 17:46:19,,Los Angeles,Data Analyst,2,4,80000,0,0,0,Male,
3/21/2016 17:46:31,Amazon,DC area,System engineer,1,4,85000,14000,,,,
3/21/2016 17:46:50,,Bay Area,Senior Product Manager,1,3,135,,15,,Male,
3/21/2016 17:47:15,Accenture,Philippines,Associate Manager,2,4,"$34,500",-,-,-,Male,
3/21/2016 17:47:20,SmartThings,Minneapolis,Senior Software Engineer,1,11,"140,000",0,"28,000",0,Male,
3/21/2016 17:47:25,,"New York, NY",Senior Software Engineer,6,18,189000,0,40000,0,Male,
3/21/2016 17:48:40,,Washington DC,Lead R&D,3.5,13,146000,10000,4000,10% share,Male,developing alone in a cybersecurity related company
3/21/2016 17:48:05,Carbonite,Boston,Software Engineer,2,3,90000,8000,9000,20000,Male,
3/21/2016 17:48:31,Insight,Phoenix AZ,Security Engineer,8,10,"99,480",0,1%,None,Male,
3/21/2016 17:49:18,,Colorado,Lead Mobile Developer,1,20,170000,,,,Male,
3/21/2016 17:49:34,UI Programmer,Argentina,PHP Developer,0.5,7,900USD,,,,Male,
3/21/2016 17:49:37,EnerNOC,Vancouver BC,Software Engineer,1,1,61000,0,2000,0,Male,
3/21/2016 17:49:49,Etsy,Brooklyn,Software Engineer,0.75,5,115000,0,0,4000,Male,
3/21/2016 17:50:09,Random company,Việt Nam ,Senior devops,3,5,28800,0,0,0,Male,
3/21/2016 17:50:10,,Greater Boston Area,Software Engineer,1,3,"95,000",,,,Male,
3/21/2016 17:50:25,,"Melbourne, Australia",Strategy Director,5,5,150000,0,0,0,Male,
3/21/2016 17:50:33,,"St. Paul, MN",Senior Developer,2,5,"105,000",0,"10,500",0,Male,
3/21/2016 17:51:56,,"San Diego, CA",VP of Engineering,1,5,135000,,,,Male,
3/21/2016 17:52:03,Google,Mountain View,Software Engineer,1,2,110000,7000,16500,46000,Female,
3/21/2016 17:52:29,,,Remote Stylist,,,"12,000",,,,Female,
3/21/2016 17:52:34,Freelance,Remote,Web Development Consultant,2,7,$30/hr,0,0,0,Male,
3/21/2016 17:52:35,select * from users,,select * from users,,,select * from users,,,,,
3/21/2016 17:53:13,,Paris,Software developer,1,10,"€70,000",,,,Male,
3/21/2016 17:53:36,,"Bethlehem, PA",Software Developer,0,1,68000,,,,Male,
3/21/2016 17:54:37,cerner,kansas city,java contractor,1,13,170000,0,0,0,Male,contract developer
3/21/2016 17:55:00,,San Francisco,Software Engineer,1,4,125000,0,0,0,Male,
3/21/2016 17:55:09,,New York City,Sr Principal Software Dev Engineer,,,185000,,,,Male,
3/21/2016 17:55:23,,,Software developer,,,40000,,,,Male,
3/21/2016 17:55:36,,"Minneapolis, MN",Senior Developer,2,3,84000,,10080,,Male,full stack with front end focus. 4% 401k match. 3% pension.
3/21/2016 17:56:02,Multinational in FMCG,"Madrid, Spain",Security Manager,1,15,70000,7000,,,Male,
3/21/2016 17:57:16,hpe,bangalore,Tech Lead,1,22,3700000,,,,Male,
3/21/2016 17:57:20,Anonymous,New York City,Software Engineer,1,4,120000,5000,,"15,000",Male,
3/21/2016 17:58:03,Microsoft,"Redmond, WA",PM II,2,2,124000,0,10000,20000,Male,
3/21/2016 17:58:51,P tech,Los Angeles,Exec,1,11,275000,na,20%,na,Male,
3/21/2016 17:59:07,Choice Hotels,"Scottsdale, AZ",Software Engineer 3,3,10,110000,2000,0,4000,Male,
3/21/2016 18:00:22,Power Utility,New Zealand,Systems Engineer,6,6,"100,000NZD",0,0,0,Male,
3/21/2016 18:00:33,,Minnesota,Software Engineer,1,7,78500,,,,Male,
3/21/2016 18:00:34,SaaS company,"St Petersburg, FL",Software Developer,1,3,"44,000",0,0,1% stock,Male,
3/21/2016 18:00:51,Amazon,Seattle,Web Development Engineer,1,6,"95,000","15,000",0,"10,000",Male,
3/21/2016 18:00:52,SessionM,Boston,Software Engineer,1,3,"$90,000",,,4000 Shares,Male,
3/21/2016 18:01:05,Intuit,"Mountain View, CA",Software Engineer,1,1,102,10,12000,15000,Male,I'm technically hourly @ $49/hour + overtime
3/21/2016 18:01:23,,,Software Engineer,2,2,125000,,,40000,Male,
3/21/2016 18:01:23,,VA,Software Engineer,1,0,65000,0,0,0,Male,John Madden!
3/21/2016 18:01:33,Public internet co,Sf,Software engineer,1,14,175000,20000,0,150000,Male,
3/21/2016 18:02:06,Microsoft,Redmond,Software Engineer,0,1,106000,5000,,60000,Male,
3/21/2016 18:02:38,Chevron,"Houston, TX",Geoscientific Software Developer,4,11,140000,12000,15000,0,Male,
3/21/2016 18:02:46,Fast Enterprises,Colorado,Implementation Consultant,0,2,80000,6000,5000,0,Male,
3/21/2016 18:03:18,Apple,Cupertino,Senior Software Engineer,1,9,160000,0,10000,50000,Male,
3/21/2016 18:04:13,,Washington DC,Software Engineer,1.2,1.2,90000,,0,,Male,
3/21/2016 18:04:17,audience,bangalore,senior software engineer,3,5,700000,0,0,0,Male,
3/21/2016 18:04:43,Small Company,"Atlanta, GA",Software Engineer,3,3,80000,3000,5000,,Male,
3/21/2016 18:05:00,FINRA,"Washington, DC",Data Scientist,0,5,"130,000",8000,10-20%,,Male,This was an offer I just turned down to stay a contractor (wife has awesome benefits)
3/21/2016 18:05:21,PSG Tecnologia LTDA,"Campo Grande, Mato Grosso do Sul, Brazil",Analista de Sistemas,3,3,36276,0,3023,0,Male,Values in BRL
3/21/2016 18:05:30,Deloitte,Orlando,SSE,1,15,95000,5000,0,0,Male,Signing bonus weaveable
3/21/2016 18:06:51,Fuze,Cambridge MA,Support Level 2,1,3,"$43,000",0,0,,Male,
3/21/2016 18:07:06,google,"mountain view, CA",senior software engineer,11,11,190000,7000,30000,150000,Male,
3/21/2016 18:07:38,,Silicon Valley,Software Engineer,4,6,"70,000",0,1000,,Male,
3/21/2016 18:07:41,,,Software Engineer,,,"115,000",,,,Male,
3/21/2016 18:08:16,,,Machine Learning Engineer,2,2,105000,,8000,15000,Male,
3/21/2016 18:08:50,Safeguard Properties,"Cleveland, OH",Linux Engineer,1,10,87000,,,,Male,
3/21/2016 18:09:34,,"Boston, MA",Senior Software Egineer,0.3,7,115000,,10%,,Male,
3/21/2016 18:10:03,,"Ann Arbor, MI",Backend Engineer,0,1,96,,,,,
3/21/2016 18:10:04,,Singapore,Backend Developer,1.5,1.5,45600 SGD,0,0,0,Male,Inherited the codebase from a senior who got 10k per month and left. Definitely gonna ask for raise. How much should I go for ?
3/21/2016 18:10:28,,San Frnacisco,Principal Engineer,0.5,7,250000,100000,0,0,Female,
3/21/2016 18:10:28,TripAdvisor,Singapore,Senior Data Scientist,1,3,85000,0,15,33000,Male,
3/21/2016 18:10:40,,St. Louis,CTO,15,17,"115,000",,5000,,Male,
3/21/2016 18:10:56,,,Senior Front End Developer,1,5,103000,,,,Male,
3/21/2016 18:11:39,,Los Angeles,Senior Software Engineer,0,6,115000,,,,Male,
3/21/2016 18:12:16,The New York Times,NYC,Senior Software Developer,3,5,88000,None,4000,None,Male,No christmas party either
3/21/2016 18:12:19,FEi Systems,"Columbia, MD",Developer,3,7,120000,0,3000,0,Male,
3/21/2016 18:12:20,A networking startup,San Jose,Software Engineer,2.5,3.5,116000,0,0,1000-3000,Male,
3/21/2016 18:12:21,,,Software Engineer,1,2,135000,,,20000,Male,
3/21/2016 18:12:34,,Nebraska,Product Manager,2,1,62000,,,,Female,
3/21/2016 18:13:01,Inmobi,Bangalore,Tech Lead,4,8,"35,00,000",0,500000,,Male,
3/21/2016 18:13:18,,"Saskatchewan, Canada",Developer Analyst,7,10,CAD $60000,0,0,0,Male,
3/21/2016 18:14:11,,"Long Island, New York, U.S.",Software Engineer,1.5,1.5,55000,0,3000,0,Male,
3/21/2016 18:14:44,Mindera,"Porto, Portugal",Software Engineer,1,4,23000,,7000,,Male,
3/21/2016 18:15:08,Amazon,Seattle,Software Development Engineer I,0.75,0.75,95000,27000,20000,15000,Male,
3/21/2016 18:16:28,BusinesSolver,"Des Moines, IA",Sr. Developer,2,20,115000,0,5000,0,Male,No annual compensation adjustments
3/21/2016 18:16:42,,Central Pennsylvania,Web Developer,1,6,82000,,,,Male,
